 Federal-gov; 10th; Divorced; United-States; White;41-80;4****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;****; Own-child; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;****; Own-child; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;1****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;1****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;1****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;1****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;1****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;1****; Own-child; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;2****; Own-child; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;3****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;3****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;3****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;3****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;3****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;3****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;3****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;3****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Female; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Own-child; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;4****; Unmarried; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Other-relative; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;5****; Unmarried; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Not-in-family; Female; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Other-relative; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;6****; Own-child; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Female; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Own-child; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;7****; Own-child; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;8****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;8****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;8****; Not-in-family; Female; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;8****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;8****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;8****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;8****; Own-child; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;8****; Unmarried; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Female; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Female; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Not-in-family; Male; >50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Unmarried; Female; <=50K
 Private; Bachelors; Never-married; United-States; White;41-80;9****; Unmarried; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;81-100;2****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; United-States; White;81-100;2****; Own-child; Female; <=50K
 Private; Bachelors; Never-married; Vietnam; Asian-Pac-Islander;0-40;****; Not-in-family; Female; <=50K
 Private; Bachelors; Never-married; Vietnam; Asian-Pac-Islander;0-40;****; Not-in-family; Male; <=50K
 Private; Bachelors; Never-married; Vietnam; Asian-Pac-Islander;0-40;6****; Own-child; Male; <=50K
 Private; Bachelors; Never-married; Vietnam; Asian-Pac-Islander;0-40;7****; Unmarried; Male; <=50K
 Private; Bachelors; Never-married; Vietnam; Asian-Pac-Islander;41-80;4****; Unmarried; Female; <=50K
 Private; Bachelors; Separated; England; White;0-40;4****; Not-in-family; Male; <=50K
 Private; Bachelors; Separated; Germany; White;41-80;3****; Unmarried; Female; <=50K
 Private; Bachelors; Separated; Jamaica; Black;0-40;9****; Other-relative; Female; <=50K
 Private; Bachelors; Separated; Philippines; Asian-Pac-Islander;0-40;****; Not-in-family; Male; >50K
 Private; Bachelors; Separated; Philippines; Asian-Pac-Islander;0-40;****; Unmarried; Female; <=50K
 Private; Bachelors; Separated; Philippines; Asian-Pac-Islander;0-40;****; Unmarried; Female; <=50K
 Private; Bachelors; Separated; Philippines; Asian-Pac-Islander;0-40;9****; Not-in-family; Male; <=50K
 Private; Bachelors; Separated; Philippines; Asian-Pac-Islander;41-80;6****; Unmarried; Female; <=50K
 Private; Bachelors; Separated; Philippines; Asian-Pac-Islander;41-80;9****; Unmarried; Female; <=50K
 Private; Bachelors; Separated; United-States; Black;0-40;****; Unmarried; Female; >50K
 Private; Bachelors; Separated; United-States; Black;0-40;2****; Unmarried; Female; <=50K
 Private; Bachelors; Separated; United-States; Black;0-40;4****; Unmarried; Female; >50K
 Private; Bachelors; Separated; United-States; Black;0-40;6****; Own-child; Female; <=50K
 Private; Bachelors; Separated; United-States; Black;0-40;9****; Not-in-family; Female; <=50K
 Private; Bachelors; Separated; United-States; Black;41-80;3****; Unmarried; Female; <=50K
 Private; Bachelors; Separated; United-States; Black;41-80;5****; Not-in-family; Female; <=50K
 Private; Bachelors; Separated; United-States; Black;41-80;5****; Other-relative; Male; <=50K
 Private; Bachelors; Separated; United-States; Black;41-80;7****; Unmarried; Female; <=50K
 Private; Bachelors; Separated; United-States; Black;41-80;7****; Unmarried; Male; <=50K
 Private; Bachelors; Separated; United-States; Other;41-80;1****; Own-child; Female; <=50K
